customer_id,first_year,first_store,zip_code,dm,sex,birth_age,comment,morning_count_weekday,evening_count_weekday,night_count_weekday,morning_count_holiday,evening_count_holiday,night_count_holiday,remake_count,total_item_money,visit_interval
330,2007,3,3510101,許可,女性,1970,NA,0,4,1,0,2,0,0,6912,72
331,2007,3,2360005,許可,女性,1950,NA,0,3,0,0,8,0,0,5616,65
332,2007,3,1770033,許可,女性,1970,NA,0,0,0,0,1,0,0,0,NA
333,2007,3,1700013,許可,女性,1970,NA,0,0,0,0,2,0,0,0,253
334,2007,3,1400015,許可,男性,1970,NA,3,0,0,1,2,0,0,58536,95
335,2007,3,1120012,許可,女性,1970,NA,0,0,0,0,0,1,0,0,NA
336,2007,3,1700003,許可,女性,1960,NA,0,6,0,0,3,0,0,8208,74
337,2007,3,2020011,許可,女性,1980,NA,0,10,2,0,3,2,0,0,45
338,2007,3,1790083,許可,女性,NA,NA,1,8,0,0,1,0,0,1512,77
339,2007,3,1620806,許可,男性,1970,NA,0,2,1,0,4,5,0,0,56
340,2007,3,3300852,許可,男性,1980,NA,0,1,1,0,0,0,0,0,49
341,2007,3,3580006,許可,女性,1970,NA,0,3,3,0,0,0,0,9828,64
342,2007,3,NA,許可,女性,1980,NA,0,2,0,0,0,0,0,0,70
343,2007,3,1790085,許可,女性,1970,NA,0,2,3,0,4,4,0,51084,58
344,2007,3,NA,許可,女性,NA,NA,0,0,2,0,0,1,0,0,194
345,2007,3,1140023,拒否,女性,NA,NA,1,7,0,1,9,0,0,65664,40
346,2007,3,1790085,拒否,女性,NA,NA,0,0,0,0,1,0,0,0,NA
347,2007,3,2720033,許可,男性,1970,NA,2,6,0,0,4,0,0,1944,62
348,2007,3,1400014,許可,男性,1980,NA,0,0,0,11,13,0,0,1944,31
349,2007,3,1160014,許可,女性,1980,NA,0,0,0,0,2,1,0,1944,112
350,2007,3,1140023,許可,男性,1970,NA,1,0,1,0,4,5,0,1944,67
351,2007,3,3590000,許可,男性,1980,NA,0,1,0,0,0,1,0,0,123
352,2007,3,1700003,許可,男性,1990,NA,0,0,0,0,1,0,0,0,NA
353,2007,3,3360911,許可,女性,1960,NA,0,0,0,0,1,0,0,1944,NA
354,2008,3,1120013,許可,女性,NA,NA,0,1,1,0,0,1,0,0,118
355,2008,3,1700002,拒否,男性,1980,NA,1,3,4,0,5,5,0,0,42
356,2008,3,1730004,許可,女性,1960,NA,8,5,0,0,0,0,0,0,55
357,2008,3,1120006,拒否,女性,1970,NA,0,0,0,8,10,0,0,6696,38
358,2008,3,3680113,許可,女性,1980,NA,0,0,0,0,1,0,0,2808,NA
359,2008,3,1710022,許可,女性,1970,NA,0,2,0,0,2,1,0,0,151
360,2008,3,1730024,許可,男性,1980,NA,0,1,0,0,7,0,0,15552,89
361,2008,3,1770041,許可,男性,1980,NA,4,6,1,0,2,0,0,18144,56
362,2008,3,1700002,許可,女性,1950,NA,0,2,0,0,4,0,0,11880,112
363,2008,3,1700013,許可,女性,NA,NA,0,7,2,0,8,0,0,0,44
364,2008,3,2701433,許可,男性,1980,NA,0,2,0,0,0,0,0,0,84
365,2008,3,1650023,許可,女性,1960,NA,0,8,1,0,1,0,0,5832,78
366,2008,3,1780061,許可,男性,1980,NA,0,0,0,0,0,5,0,0,57
367,2008,3,3510100,許可,女性,1960,NA,0,1,0,0,2,0,0,0,133
368,2008,3,1760021,許可,女性,1960,NA,0,7,0,0,0,0,0,0,99
369,2008,3,1780063,拒否,女性,1970,NA,0,0,1,0,0,0,0,0,NA
370,2008,3,1430015,拒否,男性,1980,NA,0,1,0,3,11,2,0,9720,42
371,2008,3,1760024,許可,女性,1960,NA,1,6,0,1,7,1,0,19872,34
372,2008,3,1800022,許可,女性,1990,NA,0,3,0,2,3,0,0,0,91
373,2008,3,1700011,許可,女性,1960,NA,0,0,1,1,5,1,0,0,92
374,2008,3,1640011,許可,男性,1980,NA,1,1,0,0,0,0,0,0,82
375,2008,3,NA,拒否,男性,1980,NA,0,0,0,1,11,5,0,5832,44
376,2008,3,1700013,許可,女性,1970,NA,0,0,0,0,7,0,0,8424,92
377,2008,3,1250041,許可,男性,1970,NA,0,8,0,0,2,0,0,13608,70
378,2008,3,1210053,許可,男性,1980,NA,1,5,0,0,6,0,0,11664,57
379,2008,3,1710052,許可,女性,1970,NA,1,0,0,0,1,0,0,0,172
380,2008,3,NA,許可,女性,NA,NA,0,0,0,0,2,0,0,3672,532
381,2008,3,NA,拒否,男性,1980,NA,0,3,1,0,3,6,0,3888,57
382,2008,3,1710021,許可,女性,1980,NA,0,2,1,0,0,0,0,8748,166
383,2008,3,2450008,許可,女性,1970,NA,1,3,5,1,0,2,0,28512,64
384,2008,3,1140023,許可,女性,1980,NA,0,2,0,0,0,1,0,0,102
385,2008,3,NA,許可,男性,1970,NA,0,0,0,0,0,1,0,1728,NA
386,2008,3,NA,拒否,男性,1960,NA,1,1,2,0,0,1,0,0,35
387,2008,3,2020006,拒否,男性,1980,NA,0,0,2,0,0,0,0,0,53
388,2008,3,1790073,許可,女性,1990,NA,0,13,0,0,4,0,0,47628,43
389,2008,3,1650027,許可,男性,1980,NA,0,0,0,0,1,0,0,0,NA
390,2008,3,3330856,許可,男性,1980,NA,0,4,0,0,0,0,0,5832,98
391,2008,3,NA,拒否,女性,NA,NA,1,11,1,0,4,0,1,10152,40
392,2008,3,NA,拒否,女性,1980,NA,0,0,0,0,1,1,0,8424,70
393,2008,3,NA,拒否,男性,1980,NA,0,1,2,0,0,0,0,7344,24
394,2008,3,1600017,許可,女性,NA,NA,0,1,1,0,0,2,0,27972,123
395,2008,3,3760001,許可,男性,1980,NA,1,8,1,0,1,2,0,5832,59
396,2008,3,2150012,許可,女性,1980,NA,0,0,1,0,0,0,0,0,NA
397,2008,3,2110066,拒否,男性,1980,NA,0,0,1,0,0,1,0,24300,43
398,2008,3,1710031,許可,女性,1990,NA,0,1,0,0,0,0,0,0,NA
399,2008,3,1710031,許可,女性,1990,NA,0,0,2,0,2,2,0,0,62
400,2008,3,1650026,拒否,男性,1980,NA,0,1,0,0,0,0,0,0,NA
401,2008,3,NA,許可,女性,NA,NA,0,0,0,0,1,0,0,0,NA
402,2008,3,1700013,拒否,女性,1950,NA,0,2,0,1,3,0,0,10152,132
403,2008,3,3570021,拒否,女性,1940,NA,0,1,0,1,0,1,0,0,43
404,2008,3,1760002,許可,男性,1980,NA,0,0,0,0,0,1,0,0,NA
405,2008,3,1760002,許可,女性,1990,NA,0,0,0,0,0,1,0,0,NA
406,2008,3,1760003,許可,女性,1980,NA,0,1,0,0,0,0,0,4752,NA
407,2008,3,NA,拒否,男性,NA,NA,0,1,1,1,1,1,0,0,145
408,2008,3,NA,許可,男性,1980,NA,4,2,0,13,4,1,0,4320,31
409,2008,3,1710042,許可,女性,1980,NA,0,0,3,0,1,2,0,3024,134
410,2008,3,1790073,拒否,男性,1980,NA,0,1,0,0,1,0,0,2808,36
411,2008,3,NA,拒否,男性,1970,NA,0,0,1,0,0,1,0,0,43
412,2008,3,1350052,許可,女性,1990,NA,0,0,0,0,1,0,0,0,NA
413,2008,3,1790081,許可,女性,1990,NA,0,1,1,1,7,4,1,0,50
414,2008,3,1730004,拒否,女性,1980,NA,0,1,0,0,0,0,0,0,NA
415,2008,3,2020004,許可,女性,1970,NA,0,2,2,0,5,7,0,0,46
416,2008,3,NA,許可,男性,1980,NA,0,1,0,0,0,0,0,0,NA
417,2008,3,1770041,拒否,女性,1970,NA,0,1,0,0,0,0,0,1080,NA
418,2008,3,1740043,許可,女性,1970,NA,0,2,0,0,0,0,0,0,347
419,2008,3,1660002,許可,女性,1980,NA,0,1,0,0,1,5,0,7776,113
420,2008,3,3001511,許可,女性,1970,NA,0,0,1,0,9,0,0,10800,67
421,2008,3,NA,拒否,男性,1980,NA,2,1,0,0,0,0,0,0,35
422,2008,3,3004501,許可,女性,1980,NA,0,0,0,0,1,0,0,0,NA
423,2008,3,2330007,許可,男性,1960,NA,0,0,0,0,22,0,0,3024,33
424,2008,3,1730037,許可,女性,NA,NA,0,8,1,0,4,0,0,7668,56
425,2008,3,2110007,拒否,男性,1970,NA,0,0,1,1,0,0,0,1944,68
426,2008,3,1760005,許可,男性,1980,NA,0,2,0,0,0,0,0,22464,38
427,2008,3,1750083,許可,女性,1960,NA,0,1,0,0,0,1,0,0,10
428,2009,3,1500035,許可,男性,1960,NA,0,3,0,0,2,0,0,0,83
429,2009,3,1760006,許可,女性,NA,NA,0,0,0,0,0,1,0,0,NA
430,2009,3,NA,拒否,女性,NA,NA,4,12,0,0,6,0,0,31536,33
431,2009,3,1740076,拒否,女性,1970,NA,0,3,0,0,0,0,0,1944,70
432,2009,3,1140002,許可,女性,1970,NA,3,4,0,0,2,0,0,17820,78
433,2009,3,1710014,拒否,女性,1970,NA,1,5,0,0,4,5,0,36504,48
434,2009,3,1740064,許可,女性,1960,NA,0,12,0,0,11,0,0,34128,32
435,2009,3,1140002,拒否,男性,1970,NA,1,0,0,0,1,0,0,0,65
436,2009,3,1730011,許可,男性,1990,NA,0,1,0,0,0,0,0,0,NA
437,2009,3,1650031,拒否,男性,1980,NA,0,1,0,5,8,5,0,37800,38
438,2009,3,1730033,許可,男性,1980,NA,0,0,0,0,1,0,0,0,NA
439,2009,3,1740064,許可,女性,1970,NA,0,2,0,0,0,0,0,0,140
440,2009,3,1740064,許可,男性,1970,NA,0,1,0,0,0,0,0,4104,NA
441,2009,3,1710021,許可,男性,1970,NA,0,2,0,0,3,2,0,9720,44
442,2009,3,3410037,許可,女性,1980,NA,0,0,0,0,1,2,0,3024,31
443,2009,3,1770041,許可,女性,1980,NA,0,1,0,0,2,1,0,11556,154
444,2009,3,1120012,許可,女性,1980,NA,0,0,1,0,2,0,0,27216,137
445,2009,3,1750092,許可,女性,1970,NA,0,4,1,0,0,0,0,11664,174
446,2009,3,1740044,許可,女性,2000,NA,0,3,0,0,0,0,0,0,296
447,2009,3,1560044,許可,男性,1980,NA,1,0,0,0,0,0,0,0,NA
448,2009,3,1740075,許可,男性,1960,NA,0,2,0,0,0,0,0,17172,53
449,2009,3,1750094,許可,女性,1980,NA,0,2,0,0,2,1,0,0,34
450,2009,3,1710021,許可,男性,1970,NA,0,0,1,0,0,0,0,0,NA
451,2009,3,3660052,許可,女性,1980,NA,1,1,0,0,7,0,0,0,82
452,2009,3,3320023,許可,男性,1980,NA,0,1,0,0,0,0,0,1944,NA
453,2009,3,1700004,拒否,男性,1970,NA,0,6,5,0,2,3,0,10584,46
454,2009,3,1700003,許可,男性,1970,NA,1,0,0,4,2,0,0,0,96
455,2009,3,1540004,許可,男性,1980,NA,1,0,0,10,12,10,0,4536,22
456,2009,3,1120002,拒否,男性,1980,NA,0,3,8,0,2,0,0,9720,57
457,2009,3,1700004,拒否,男性,1970,NA,1,2,3,0,2,2,1,0,57
458,2009,3,1610032,許可,女性,1970,NA,0,1,0,0,1,0,0,0,43
459,2009,3,1750083,許可,女性,NA,NA,0,2,0,0,2,0,0,0,201
460,2009,3,1010052,許可,女性,1980,NA,0,0,0,0,4,0,0,3780,128
461,2009,3,1650022,許可,女性,NA,NA,0,2,0,0,1,0,0,1728,187
462,2009,3,NA,拒否,男性,1990,NA,0,3,2,0,7,3,0,9504,49
463,2009,3,3510100,許可,女性,1960,NA,0,1,0,0,3,0,0,8208,180
464,2009,3,1780061,許可,女性,1980,NA,1,1,0,0,1,0,0,0,118
465,2009,3,1660003,許可,女性,1970,NA,0,0,0,0,1,1,0,0,301
466,2009,3,NA,拒否,女性,NA,NA,0,6,0,0,4,0,0,0,53
467,2009,3,1140001,許可,女性,1980,NA,1,4,0,0,0,0,0,2808,151
468,2009,3,1730013,拒否,女性,1960,NA,0,1,1,0,0,0,0,4968,49
469,2009,3,1730027,許可,女性,1970,NA,0,1,0,0,1,0,0,0,205
470,2009,3,1130021,許可,女性,1970,NA,2,4,1,0,2,0,0,17172,67
471,2009,3,NA,許可,男性,NA,NA,0,3,0,0,0,0,0,0,44
472,2009,3,3360031,許可,女性,1980,NA,0,1,1,0,1,1,0,0,148
473,2009,3,1710014,拒否,男性,1980,NA,2,3,2,1,3,4,0,8424,49
474,2009,3,1700013,許可,男性,1950,NA,0,12,0,0,2,0,0,13932,51
475,2009,3,1410022,許可,女性,1970,NA,0,0,0,0,1,1,0,0,92
476,2009,3,1700013,許可,女性,NA,NA,0,6,0,0,2,0,0,0,99
477,2009,3,1120002,許可,女性,NA,NA,0,0,0,0,1,0,0,0,NA
478,2009,3,1680064,許可,女性,1980,NA,0,0,0,0,9,3,0,26244,56
479,2009,3,1700012,拒否,女性,1980,NA,0,1,1,0,0,2,0,11448,25
480,2009,3,1120012,許可,女性,1980,NA,0,1,0,0,4,3,1,4752,99
481,2009,3,3530005,許可,男性,1980,NA,7,1,0,1,3,0,0,19872,64
482,2009,3,1700012,許可,男性,1980,NA,0,4,0,0,0,0,0,0,97
483,2009,3,1740064,許可,男性,1980,NA,0,2,0,0,0,0,0,0,49
484,2009,3,1120013,拒否,男性,1980,NA,0,0,1,0,0,0,0,0,NA
485,2009,3,NA,拒否,男性,1980,NA,1,0,0,0,0,2,0,0,322
486,2009,3,1730037,許可,女性,1960,NA,1,1,0,0,0,0,0,2808,641
487,2009,3,1770033,許可,男性,1980,NA,0,0,1,0,0,1,0,0,26
488,2009,3,1640012,許可,女性,1980,NA,0,1,0,0,0,0,0,0,NA
489,2009,3,1710031,許可,男性,1970,NA,0,2,4,0,2,2,0,1944,70
490,2009,3,1570064,許可,男性,1970,NA,3,5,0,0,13,2,0,3888,31
491,2009,3,NA,拒否,男性,1970,NA,1,0,0,1,0,1,0,0,69
492,2009,3,2630014,許可,男性,1990,NA,0,1,0,0,1,0,0,7020,50
493,2009,3,1140034,拒否,男性,1960,NA,0,2,9,0,0,1,0,0,61
494,2009,3,1730037,許可,男性,1970,NA,3,2,4,0,0,0,0,0,82
495,2009,3,1760012,拒否,女性,1940,NA,9,3,0,0,1,0,0,0,54
496,2009,3,1880002,許可,女性,1970,NA,6,12,1,1,9,1,0,3888,25
497,2009,3,1700012,許可,女性,NA,NA,0,3,0,0,6,0,0,0,45
498,2010,3,2030011,許可,男性,1970,NA,0,0,2,0,0,0,0,1728,42
499,2010,3,NA,許可,男性,1970,NA,0,2,4,0,0,2,0,0,92
500,2010,3,1710032,拒否,男性,1980,NA,0,1,0,0,0,0,0,6480,NA
501,2010,3,1710021,許可,女性,1940,NA,1,3,0,1,3,0,0,16848,94
502,2010,3,1710031,拒否,女性,NA,NA,0,0,0,0,1,0,0,0,NA
503,2010,3,1750081,許可,男性,1970,NA,0,4,0,0,2,0,0,0,132
504,2010,3,1700013,拒否,男性,1990,NA,0,1,0,0,0,0,0,0,NA
505,2010,3,1140014,許可,女性,1980,NA,0,1,0,0,1,0,0,2808,197
506,2010,3,1740064,許可,女性,NA,NA,0,1,0,0,0,0,0,0,NA
507,2010,3,1740075,拒否,女性,1980,NA,1,1,0,0,0,0,0,0,63
508,2010,3,NA,拒否,女性,1980,NA,0,0,0,1,1,0,0,6912,70
509,2010,3,2040003,許可,女性,NA,NA,0,0,2,0,1,0,0,7344,191
510,2010,3,1700011,許可,女性,NA,NA,0,0,0,0,2,1,0,0,220
511,2010,3,2040021,許可,女性,1970,NA,1,0,0,0,1,0,0,3456,45
512,2010,3,1740071,許可,男性,1980,NA,0,1,1,0,0,0,0,27216,56
513,2010,3,3510011,許可,女性,1980,NA,0,1,0,0,0,0,0,0,NA
514,2010,3,3350032,許可,男性,1970,NA,0,0,1,1,2,0,0,5832,186
515,2010,3,1710022,許可,女性,1980,NA,0,0,1,0,0,0,0,0,NA
516,2010,3,1730026,許可,男性,1980,NA,0,6,0,0,8,1,0,5832,51
517,2010,3,NA,許可,男性,1980,NA,0,2,0,0,0,0,0,11448,63
518,2010,3,1150055,許可,男性,1980,NA,0,0,2,0,5,4,0,11448,67
519,2010,3,1710033,許可,女性,1960,NA,1,7,1,0,2,1,0,0,28
520,2010,3,3520011,許可,男性,1990,NA,0,0,0,0,1,0,0,1512,NA
521,2010,3,2020005,許可,女性,1950,NA,0,3,6,0,3,12,0,4536,30
522,2010,3,1540002,許可,男性,1970,NA,0,4,0,0,10,1,0,22896,49
523,2010,3,NA,拒否,女性,1980,NA,0,1,0,0,0,0,0,0,NA
524,2010,3,1700012,許可,女性,NA,NA,0,0,0,0,1,0,0,0,NA
525,2010,3,1300021,許可,女性,1980,NA,1,0,10,0,0,5,0,0,45
526,2010,3,1700003,許可,女性,1970,NA,0,3,4,0,0,0,0,3888,105
527,2010,3,1150042,許可,女性,NA,NA,3,8,0,0,3,1,0,13716,45
528,2010,3,2610026,許可,男性,1970,NA,0,1,6,0,0,2,0,1944,78
529,2010,3,1700005,許可,男性,1970,NA,0,0,0,0,0,1,0,0,NA
530,2010,3,1570073,許可,男性,1970,NA,0,0,1,0,0,0,0,0,NA
531,2010,3,1710033,許可,女性,1960,NA,0,5,0,0,0,0,0,12960,104
532,2010,3,NA,許可,男性,NA,NA,0,1,0,0,0,0,0,0,NA
533,2010,3,1790085,許可,男性,1980,NA,0,2,0,0,0,1,0,6480,164
534,2010,3,2420007,許可,男性,1980,NA,0,2,3,0,0,4,0,3240,83
535,2010,3,1150055,許可,男性,1960,NA,5,3,4,1,4,4,0,4320,34
536,2010,3,2030012,許可,男性,NA,NA,0,1,0,0,0,0,0,0,NA
537,2010,3,3540044,許可,男性,1970,NA,0,1,0,0,1,0,0,0,48
538,2010,3,3500046,許可,男性,1970,NA,5,22,1,2,1,0,0,0,24
539,2010,3,1120012,許可,女性,1990,NA,0,0,0,0,1,0,0,0,NA
540,2010,3,1760023,許可,女性,1970,NA,0,1,0,0,2,0,0,12096,67
541,2010,3,3340071,許可,男性,1980,NA,1,1,0,0,0,1,0,10584,32
542,2010,3,3330866,許可,男性,1980,NA,0,2,1,1,0,2,0,3888,106
543,2010,3,3540024,許可,女性,1980,NA,0,1,2,0,1,0,0,0,46
544,2010,3,NA,拒否,男性,1980,NA,1,0,0,1,3,0,0,8424,91
545,2010,3,1700001,許可,男性,1980,NA,0,0,1,0,0,0,0,0,NA
546,2010,3,1710042,許可,男性,NA,NA,0,2,0,0,0,0,0,14796,36
547,2010,3,1130033,許可,女性,1980,NA,1,7,0,1,11,4,0,11448,30
548,2010,3,1920073,許可,女性,1970,NA,0,1,1,0,1,0,0,9936,84
549,2010,3,NA,拒否,男性,NA,NA,0,2,0,0,0,0,0,1944,65
550,2010,3,NA,拒否,女性,1960,NA,0,2,0,0,1,0,0,0,307
551,2010,3,1710051,許可,女性,1970,NA,0,1,0,0,0,0,0,0,NA
552,2010,3,3502206,許可,女性,1990,NA,0,1,0,0,1,0,0,0,139
553,2010,3,1710042,許可,女性,NA,NA,7,1,0,0,3,0,0,8748,67
554,2010,3,3300855,許可,女性,NA,NA,0,0,9,0,0,4,0,4968,54
555,2010,3,1620816,許可,女性,NA,NA,0,1,3,0,1,4,0,6696,73
556,2010,3,NA,拒否,男性,NA,NA,0,3,2,0,3,3,0,6264,68
557,2010,3,1880014,許可,男性,1990,NA,0,1,0,0,0,1,0,0,39
558,2010,3,NA,拒否,男性,NA,NA,0,16,0,0,3,0,0,9720,39
559,2010,3,1730027,拒否,男性,1980,NA,0,2,0,0,2,0,0,0,141
560,2010,3,2720031,拒否,女性,1980,NA,0,0,0,0,0,1,0,4104,NA
561,2010,3,1760001,許可,女性,1980,NA,0,1,0,0,2,0,0,0,101
562,2010,3,1120002,拒否,女性,1990,NA,0,1,0,0,0,0,0,0,NA
563,2011,3,1710044,許可,女性,1960,NA,0,1,0,0,0,0,0,3672,NA
564,2011,3,1510051,許可,女性,1970,NA,2,5,2,1,10,9,0,61236,25
565,2011,3,1520004,拒否,女性,1980,NA,0,2,0,0,0,0,0,6048,77
566,2011,3,1130021,許可,女性,1990,NA,0,0,0,0,1,0,0,0,NA
567,2011,3,NA,拒否,男性,1980,NA,1,2,0,0,3,1,0,3240,97
568,2011,3,2480024,許可,男性,1980,NA,0,0,0,0,1,0,0,0,NA
569,2011,3,1750094,許可,女性,1970,NA,1,1,0,0,1,2,0,27432,135
570,2011,3,1340082,許可,女性,NA,NA,0,2,2,0,1,3,0,3888,60
571,2011,3,3500062,許可,女性,1950,NA,1,6,0,0,15,0,0,10584,31
572,2011,3,1200023,拒否,女性,NA,NA,0,1,0,0,1,0,0,3240,47
573,2011,3,1700014,許可,男性,1970,NA,0,0,0,0,3,0,0,2808,28
574,2011,3,1300021,許可,男性,1980,NA,0,2,1,1,0,0,0,0,87
575,2011,3,1700013,許可,男性,1980,NA,2,1,4,0,2,2,0,2160,66
576,2011,3,2110035,許可,男性,1970,NA,0,1,1,0,2,0,0,2808,132
577,2011,3,3510005,許可,男性,1970,NA,0,1,1,0,0,1,0,3024,204
578,2011,3,NA,許可,女性,2000,NA,0,2,0,0,1,3,0,0,127
579,2011,3,NA,許可,男性,NA,NA,0,0,0,0,0,1,0,0,NA
580,2011,3,1120013,許可,男性,1970,NA,0,1,3,0,0,3,0,0,103
581,2011,3,1780061,許可,男性,1960,NA,1,2,0,0,0,0,0,48600,353
582,2011,3,2600032,許可,男性,1980,NA,0,2,2,0,3,1,0,14904,94
583,2011,3,3360034,許可,女性,1990,NA,0,7,0,0,3,0,0,5400,74
584,2011,3,1160014,許可,女性,1980,NA,0,0,3,0,0,0,0,1080,144
585,2011,3,2020011,許可,女性,1980,NA,0,3,1,0,2,1,0,0,103
586,2011,3,NA,拒否,女性,NA,NA,1,0,0,0,0,0,0,0,NA
587,2011,3,2860202,許可,女性,1990,NA,0,1,0,0,0,0,0,0,NA
588,2011,3,1740053,許可,女性,NA,NA,0,4,0,0,10,0,0,52704,49
589,2011,3,3400006,許可,女性,1980,NA,0,0,0,0,2,0,0,0,153
590,2011,3,3580053,許可,男性,1990,NA,0,3,2,0,3,1,0,1944,90
591,2011,3,2700222,拒否,男性,1980,NA,1,3,1,0,0,0,0,0,166
592,2011,3,NA,許可,男性,1980,NA,0,7,3,0,0,3,0,0,39
593,2011,3,3502201,許可,女性,1970,NA,0,0,0,0,1,0,0,0,NA
594,2011,3,1120002,許可,女性,1970,NA,2,5,0,0,1,0,0,4946,42
595,2011,3,1620805,許可,男性,1960,NA,2,17,0,0,4,0,0,59616,32
596,2011,3,1150052,許可,男性,1980,NA,2,0,0,0,0,0,0,0,42
597,2011,3,1770044,許可,女性,NA,NA,0,1,0,1,1,0,0,5940,161
598,2011,3,1120011,拒否,女性,1950,NA,0,11,0,0,2,0,0,85752,55
599,2011,3,2030012,許可,女性,1960,NA,0,2,0,0,1,1,0,25380,22
600,2011,3,1730015,許可,男性,1980,NA,0,1,0,0,0,1,0,0,394
601,2011,3,2230066,許可,女性,1980,NA,0,0,0,0,1,0,0,0,NA
602,2011,3,1740063,許可,女性,1970,NA,2,2,0,0,1,0,0,2808,166
603,2011,3,NA,拒否,男性,1990,NA,1,1,1,0,0,0,0,1080,36
604,2011,3,NA,許可,男性,1980,NA,0,7,4,0,3,3,0,0,43
605,2011,3,1750094,許可,女性,1960,NA,0,1,0,0,0,0,0,6048,NA
606,2011,3,1740071,許可,女性,1960,NA,0,1,0,0,0,0,0,1836,NA
607,2011,3,1620062,許可,女性,1970,NA,0,0,0,0,2,0,0,0,196
608,2011,3,1760022,許可,男性,1970,NA,4,4,3,5,4,0,0,1944,30
609,2011,3,1310033,許可,女性,1980,NA,0,3,1,0,1,0,0,7992,138
610,2011,3,1780061,許可,男性,2010,NA,1,2,0,0,2,0,0,0,152
611,2011,3,NA,許可,男性,NA,NA,1,2,0,0,0,0,0,3672,38
612,2011,3,NA,許可,男性,1980,NA,0,1,2,0,0,3,0,0,53
613,2011,3,1750093,許可,男性,1980,NA,0,4,3,0,1,0,0,1944,77
614,2011,3,1710051,許可,女性,1980,NA,0,2,0,0,0,0,0,0,532
615,2011,3,3500212,許可,男性,1960,NA,0,0,4,0,0,3,0,32400,112
616,2011,3,1140023,許可,女性,1960,NA,3,6,2,0,3,2,0,0,45
617,2011,3,1710041,拒否,女性,1980,NA,0,0,1,0,0,0,0,0,NA
618,2011,3,1710021,許可,女性,1990,NA,0,0,1,0,0,0,0,0,NA
619,2011,3,1600018,許可,女性,1980,NA,0,1,0,0,0,1,0,0,97
620,2011,3,3500463,許可,男性,1990,NA,1,1,0,0,0,0,0,1944,36
621,2011,3,3300061,許可,女性,1980,NA,0,0,1,0,6,1,0,7776,94
622,2011,3,2060033,許可,男性,1980,NA,2,4,2,1,3,2,0,0,50
623,2011,3,1740075,許可,女性,1980,NA,0,2,0,0,0,0,0,0,127
624,2011,3,1750082,許可,女性,1950,NA,0,3,1,0,1,2,0,1944,99
625,2011,3,NA,許可,女性,NA,NA,0,3,0,0,0,0,0,0,215
626,2011,3,NA,許可,男性,NA,NA,1,0,0,2,0,0,0,0,31
627,2011,3,NA,許可,女性,NA,NA,0,1,1,0,0,0,0,14580,329
628,2011,3,1760003,許可,女性,1980,NA,0,0,0,0,1,0,0,0,NA
629,2011,3,1750093,許可,女性,1980,NA,0,1,0,0,3,0,0,0,116
630,2012,3,1790073,許可,女性,1980,NA,0,0,0,0,0,1,0,0,NA
631,2012,3,NA,許可,男性,NA,NA,0,2,2,0,2,0,0,0,23
632,2012,3,1150056,許可,男性,1980,NA,2,0,0,0,0,0,0,0,63
633,2012,3,1730037,許可,女性,1970,NA,0,2,0,2,3,0,0,0,117
634,2012,3,1920045,許可,女性,1980,NA,0,0,0,0,2,0,0,0,64
635,2012,3,NA,拒否,女性,1980,NA,0,4,0,0,1,0,0,1512,118
636,2012,3,1710043,許可,男性,1980,NA,4,4,0,9,6,2,0,29160,29
637,2012,3,1700003,許可,女性,1990,NA,0,1,0,0,1,0,0,0,30
638,2012,3,NA,許可,男性,1990,NA,0,1,0,0,1,0,0,0,100
639,2012,3,1500001,許可,女性,2010,NA,1,0,0,0,0,1,0,6048,61
640,2012,3,1790073,許可,女性,1960,NA,0,0,0,0,2,0,0,0,42
641,2012,3,1060047,許可,男性,1970,NA,0,7,0,0,10,6,0,0,31
642,2012,3,1760025,許可,女性,1960,NA,0,1,0,0,0,2,0,0,47
643,2012,3,3501100,許可,女性,1970,NA,0,9,1,0,0,0,0,12744,69
644,2012,3,NA,許可,男性,NA,NA,0,0,2,0,0,1,0,0,49
645,2012,3,1740043,許可,男性,1980,NA,0,1,7,0,1,7,0,0,46
646,2012,3,1740041,許可,女性,1990,NA,0,0,0,0,1,0,0,0,NA
647,2012,3,NA,許可,女性,1990,NA,0,0,0,0,0,1,0,0,NA
648,2012,3,1120006,許可,女性,1980,NA,1,2,0,0,1,0,0,3888,127
649,2012,3,1710043,許可,男性,1950,NA,0,9,1,0,0,0,0,0,72
650,2012,3,1790073,許可,男性,1980,NA,0,0,1,0,1,0,0,0,27
651,2012,3,1120014,許可,女性,1980,NA,0,1,0,1,0,0,0,0,58
652,2012,3,3320034,許可,女性,1980,NA,0,1,0,0,2,0,0,0,64
653,2012,3,1120002,拒否,男性,1970,NA,0,0,0,0,0,1,0,0,NA
654,2012,3,1760024,許可,女性,1960,NA,0,3,0,0,0,0,0,0,44
655,2012,3,1760024,許可,女性,1990,NA,0,0,0,0,1,0,0,0,NA
656,2012,3,2770823,許可,女性,1990,NA,0,1,0,0,1,0,0,0,188
657,2012,3,1870043,許可,女性,1970,NA,0,0,0,0,0,0,0,3024,NA
658,2012,3,1130033,許可,女性,1960,NA,0,2,0,0,0,0,0,0,351
659,2012,3,3380823,許可,女性,1980,NA,0,0,0,0,0,1,0,0,NA
660,2012,3,3300071,許可,女性,1970,NA,0,1,0,0,4,1,0,7128,103
661,2012,3,1770032,許可,女性,1950,NA,2,10,0,0,4,0,0,4428,45
