customer_id,zipcode,lon,lat,station_cd,station_name,line_name,line_cd,l,m,s,dist
212,1250061,139.84633,35.75842,1132007,亀有,JR常磐線(上野～取手),11320,東京都,葛飾区,亀有,0.00820173749885243
213,1740046,139.67615,35.77877,9930323,蓮根,都営三田線,99303,東京都,板橋区,蓮根,0.006249149862171619
214,3580021,139.38396,35.83908,2200122,入間市,西武池袋線,22001,埼玉県,入間市,高倉,0.0073988196355959145
215,1160011,139.76361,35.75206,9930510,宮ノ前,都電荒川線,99305,東京都,荒川区,西尾久,0.002348329193269802
216,1140023,139.73558,35.74786,9930518,滝野川一丁目,都電荒川線,99305,東京都,北区,滝野川,5.270787417461773e-4
217,1710043,139.6962,35.73489,2800608,要町,東京メトロ有楽町線,28006,東京都,豊島区,要町,0.0030134407244783662
217,1710043,139.6962,35.73489,2801008,要町,東京メトロ副都心線,28010,東京都,豊島区,要町,0.0030134407244783662
218,1730037,139.67633,35.75237,2200301,小竹向原,西武有楽町線,22003,東京都,板橋区,小茂根,0.00885550975381812
218,1730037,139.67633,35.75237,2800606,小竹向原,東京メトロ有楽町線,28006,東京都,板橋区,小茂根,0.00885550975381812
218,1730037,139.67633,35.75237,2801006,小竹向原,東京メトロ副都心線,28010,東京都,板橋区,小茂根,0.00885550975381812
219,1640011,139.68565,35.69899,2800220,中野坂上,東京メトロ丸ノ内線,28002,東京都,中野区,中央,0.0029415132160319196
220,3330834,139.71686,35.84458,9930705,新井宿,埼玉高速鉄道線,99307,埼玉県,川口市,安行領根岸,0.021109181414738085
221,3580006,139.38086,35.84732,2200122,入間市,西武池袋線,22001,埼玉県,入間市,春日町,0.010416401105949822
222,3350021,139.66675,35.81764,1132112,戸田,JR埼京線,11321,埼玉県,戸田市,新曽,0.0027981116846745517
223,1110035,139.79007,35.71096,2800102,田原町,東京メトロ銀座線,28001,東京都,台東区,西浅草,0.0013468103058818341
224,1140004,139.74565,35.75442,9930514,梶原,都電荒川線,99305,東京都,北区,堀船,0.003699672012482162
225,1790084,139.66902,35.75149,2800605,氷川台,東京メトロ有楽町線,28006,東京都,練馬区,氷川台,0.003960657647392171
225,1790084,139.66902,35.75149,2801005,氷川台,東京メトロ副都心線,28010,東京都,練馬区,氷川台,0.003960657647392171
226,1500013,139.72018,35.64642,2800319,広尾,東京メトロ日比谷線,28003,東京都,渋谷区,恵比寿（次のビルを除く）,0.006198093658541711
227,3520025,139.56712,35.76932,2200112,保谷,西武池袋線,22001,埼玉県,新座市,片山,0.0211074937640667
228,3410018,139.88631,35.84747,1130517,三郷,JR武蔵野線,11305,埼玉県,三郷市,早稲田,0.0024661948422600964
229,1700012,139.72215,35.73607,9930522,巣鴨新田,都電荒川線,99305,東京都,豊島区,上池袋,0.005649060541360368
230,1620815,139.74014,35.70425,2800613,飯田橋,東京メトロ有楽町線,28006,東京都,新宿区,筑土八幡町,0.0042211013965675675
230,1620815,139.74014,35.70425,2800910,飯田橋,東京メトロ南北線,28009,東京都,新宿区,筑土八幡町,0.0042211013965675675
232,1140014,139.76155,35.73493,1130216,田端,JR山手線,11302,東京都,北区,田端,0.0028690141163834003
232,1140014,139.76155,35.73493,1133214,田端,JR京浜東北線,11332,東京都,北区,田端,0.0028690141163834003
233,1120012,139.73383,35.72386,2800202,新大塚,東京メトロ丸ノ内線,28002,東京都,文京区,大塚,0.0042709227340279494
234,1770034,139.62379,35.73244,2200108,富士見台,西武池袋線,22001,東京都,練馬区,富士見台,0.006823073281152539
235,1750093,139.63858,35.77272,2800603,地下鉄赤塚,東京メトロ有楽町線,28006,東京都,板橋区,赤塚新町,0.006110518963246828
235,1750093,139.63858,35.77272,2801003,地下鉄赤塚,東京メトロ副都心線,28010,東京都,板橋区,赤塚新町,0.006110518963246828
236,2020012,139.56703,35.73822,2200112,保谷,西武池袋線,22001,東京都,西東京市,東町,0.010028097177432674
237,1580083,139.67795,35.60188,2600409,緑が丘,東急大井町線,26004,東京都,世田谷区,奥沢,0.004753632716143901
238,3050044,140.13365,36.06892,9930920,つくば,つくばエクスプレス,99309,茨城県,つくば市,並木,0.026749476929462255
239,1140023,139.73558,35.74786,9930518,滝野川一丁目,都電荒川線,99305,東京都,北区,滝野川,5.270787417461773e-4
240,3520014,139.57608,35.77553,2200111,大泉学園,西武池袋線,22001,埼玉県,新座市,栄,0.028212204451276292
241,1700013,139.72307,35.72593,9930525,東池袋四丁目,都電荒川線,99305,東京都,豊島区,東池袋（次のビルを除く）,0.0031263179620859877
242,3400025,139.79231,35.81119,2100215,谷塚,東武伊勢崎線,21002,埼玉県,草加市,谷塚仲町,0.009904626444245552
243,1760021,139.62834,35.73847,2200108,富士見台,西武池袋線,22001,東京都,練馬区,貫井,0.002932253229175287
244,1770041,139.60277,35.73794,2200110,石神井公園,西武池袋線,22001,東京都,練馬区,石神井町,0.0070250017793579336
245,3501335,139.4015,35.88023,2200726,狭山市,西武新宿線,22007,埼玉県,狭山市,柏原,0.025984719759890845
247,1700013,139.72307,35.72593,9930525,東池袋四丁目,都電荒川線,99305,東京都,豊島区,東池袋（次のビルを除く）,0.0031263179620859877
248,3570126,139.24747,35.86475,2200129,東吾野,西武池袋線,22001,埼玉県,飯能市,下赤工,0.03050905508205896
248,3570126,139.24747,35.86475,2200205,東吾野,西武秩父線,22002,埼玉県,飯能市,下赤工,0.03050905508205896
249,3490141,139.65535,36.00417,1131910,白岡,宇都宮線,11319,埼玉県,蓮田市,西新宿,0.017771985707842382
250,1710033,139.71616,35.71515,9930529,面影橋,都電荒川線,99305,東京都,豊島区,高田,0.0027657217864536
251,1740072,139.68924,35.75639,2100106,ときわ台,東武東上線,21001,東京都,板橋区,南常盤台,0.002391607409254066
252,1790081,139.65192,35.75903,2800604,平和台,東京メトロ有楽町線,28006,東京都,練馬区,北町,0.002180562542107977
252,1790081,139.65192,35.75903,2801004,平和台,東京メトロ副都心線,28010,東京都,練馬区,北町,0.002180562542107977
253,3550205,139.32384,36.06631,2100132,武蔵嵐山,東武東上線,21001,埼玉県,比企郡嵐山町,広野,0.022748494038071457
254,1700013,139.72307,35.72593,9930525,東池袋四丁目,都電荒川線,99305,東京都,豊島区,東池袋（次のビルを除く）,0.0031263179620859877
255,1790084,139.66902,35.75149,2800605,氷川台,東京メトロ有楽町線,28006,東京都,練馬区,氷川台,0.003960657647392171
255,1790084,139.66902,35.75149,2801005,氷川台,東京メトロ副都心線,28010,東京都,練馬区,氷川台,0.003960657647392171
256,1760002,139.66452,35.74001,2200105,桜台,西武池袋線,22001,東京都,練馬区,桜台,0.0022693816338525785
257,1500000,139.69719,35.66348,2800119,渋谷,東京メトロ銀座線,28001,東京都,渋谷区,以下に掲載がない場合,0.0058309086770310815
257,1500000,139.69719,35.66348,2800801,渋谷,東京メトロ半蔵門線,28008,東京都,渋谷区,以下に掲載がない場合,0.0058309086770310815
258,1420051,139.71381,35.61674,2600503,戸越銀座,東急池上線,26005,東京都,品川区,平塚,0.0013289273870450108
259,1760004,139.67609,35.73977,2200104,江古田,西武池袋線,22001,東京都,練馬区,小竹町,0.0039534219354866165
260,1730021,139.69276,35.75354,2100105,中板橋,東武東上線,21001,東京都,板橋区,弥生町,0.003261855300285556
261,1700005,139.73441,35.72847,2800202,新大塚,東京メトロ丸ノ内線,28002,東京都,豊島区,南大塚,0.005237663696718735
262,1710052,139.69295,35.72456,2200102,椎名町,西武池袋線,22001,東京都,豊島区,南長崎,0.0024585998047752453
263,1230865,139.74864,35.77139,2800903,王子神谷,東京メトロ南北線,28009,東京都,足立区,新田,0.014146779598202378
264,1880011,139.54347,35.72835,2200717,田無,西武新宿線,22007,東京都,西東京市,田無町,0.0043382450369029695
265,1740071,139.68399,35.76205,2100106,ときわ台,東武東上線,21001,東京都,板橋区,常盤台,0.006000205496495203
266,1120012,139.73383,35.72386,2800202,新大塚,東京メトロ丸ノ内線,28002,東京都,文京区,大塚,0.0042709227340279494
267,1710022,139.72011,35.72287,9930525,東池袋四丁目,都電荒川線,99305,東京都,豊島区,南池袋,0.0024119917081097068
268,1730004,139.71381,35.75182,9930318,板橋区役所前,都営三田線,99303,東京都,板橋区,板橋,0.0037465397368668255
269,1760004,139.67609,35.73977,2200104,江古田,西武池袋線,22001,東京都,練馬区,小竹町,0.0039534219354866165
271,3530006,139.56172,35.82661,2100115,柳瀬川,東武東上線,21001,埼玉県,志木市,館,0.004127949854342865
273,1790084,139.66902,35.75149,2800605,氷川台,東京メトロ有楽町線,28006,東京都,練馬区,氷川台,0.003960657647392171
273,1790084,139.66902,35.75149,2801005,氷川台,東京メトロ副都心線,28010,東京都,練馬区,氷川台,0.003960657647392171
274,1710031,139.70955,35.71899,1130211,目白,JR山手線,11302,東京都,豊島区,目白,0.0036392142008929303
275,1120002,139.74269,35.71426,2800203,茗荷谷,東京メトロ丸ノ内線,28002,東京都,文京区,小石川,0.006145199508554553
276,1100016,139.77844,35.70325,2800306,仲御徒町,東京メトロ日比谷線,28003,東京都,台東区,台東,0.004105168084250305
277,1750083,139.66551,35.77168,2100108,東武練馬,東武東上線,21001,東京都,板橋区,徳丸,0.004633188966577751
278,1790084,139.66902,35.75149,2800605,氷川台,東京メトロ有楽町線,28006,東京都,練馬区,氷川台,0.003960657647392171
278,1790084,139.66902,35.75149,2801005,氷川台,東京メトロ副都心線,28010,東京都,練馬区,氷川台,0.003960657647392171
279,1780062,139.59689,35.76266,2200111,大泉学園,西武池袋線,22001,東京都,練馬区,大泉町,0.01669890655101996
280,1770034,139.62379,35.73244,2200108,富士見台,西武池袋線,22001,東京都,練馬区,富士見台,0.006823073281152539
281,1710014,139.70854,35.73394,2801009,池袋,東京メトロ副都心線,28010,東京都,豊島区,池袋（２～４丁目）,0.0024884888989044015
282,1730004,139.71381,35.75182,9930318,板橋区役所前,都営三田線,99303,東京都,板橋区,板橋,0.0037465397368668255
283,1500001,139.70937,35.66818,2801015,明治神宮前〈原宿〉,東京メトロ副都心線,28010,東京都,渋谷区,神宮前,0.004015532094267695
284,1160012,139.7747,35.7516,9934205,足立小台,日暮里・舎人ライナー,99342,東京都,荒川区,東尾久,0.00529198686695804
285,1150051,139.70158,35.78624,1132109,北赤羽,JR埼京線,11321,東京都,北区,浮間,0.004180955512796304
286,2040012,139.53389,35.77867,2200115,清瀬,西武池袋線,22001,東京都,清瀬市,中清戸,0.015389422666251951
287,3340002,139.74229,35.83484,9930704,鳩ヶ谷,埼玉高速鉄道線,99307,埼玉県,川口市,鳩ヶ谷本町,0.007471859875569011
289,2060812,139.51416,35.63386,2400204,京王よみうりランド,京王相模原線,24002,東京都,稲城市,矢野口,0.0035595568544325713
290,1740063,139.68961,35.76585,2100106,ときわ台,東武東上線,21001,東京都,板橋区,前野町,0.007103961289304311
291,1780061,139.58171,35.76597,2200111,大泉学園,西武池袋線,22001,東京都,練馬区,大泉学園町,0.017308569553846284
292,1700013,139.72307,35.72593,9930525,東池袋四丁目,都電荒川線,99305,東京都,豊島区,東池袋（次のビルを除く）,0.0031263179620859877
293,3001532,140.10353,35.91655,1122902,藤代,JR常磐線(取手～いわき),11229,茨城県,取手市,谷中,0.015258704597685812
294,1410031,139.72043,35.62104,2600502,大崎広小路,東急池上線,26005,東京都,品川区,西五反田,0.002256966326742318
295,1440034,139.73654,35.55465,2700203,大鳥居,京急空港線,27002,東京都,大田区,西糀谷,0.003524204449230727
296,1440034,139.73654,35.55465,2700203,大鳥居,京急空港線,27002,東京都,大田区,西糀谷,0.003524204449230727
297,1210815,139.79993,35.77926,2100212,梅島,東武伊勢崎線,21002,東京都,足立区,島根,0.007114037180115694
298,1730016,139.69804,35.75595,2100105,中板橋,東武東上線,21001,東京都,板橋区,中板橋,0.0034221981240106984
299,1530053,139.68883,35.63811,2600104,祐天寺,東急東横線,26001,東京都,目黒区,五本木,0.0021480207168377004
300,1760005,139.67511,35.73407,2200104,江古田,西武池袋線,22001,東京都,練馬区,旭丘,0.004175019161633156
301,1860003,139.44928,35.684,1130322,谷保,JR南武線,11303,東京都,国立市,富士見台,0.003662412456290406
302,1310031,139.82388,35.73316,2100206,鐘ヶ淵,東武伊勢崎線,21002,東京都,墨田区,墨田,0.0035788266233469307
303,1500001,139.70937,35.66818,2801015,明治神宮前〈原宿〉,東京メトロ副都心線,28010,東京都,渋谷区,神宮前,0.004015532094267695
304,3560050,139.51405,35.86005,2100118,ふじみ野,東武東上線,21001,埼玉県,ふじみ野市,ふじみ野,0.009364088102971232
305,1140023,139.73558,35.74786,9930518,滝野川一丁目,都電荒川線,99305,東京都,北区,滝野川,5.270787417461773e-4
306,1120012,139.73383,35.72386,2800202,新大塚,東京メトロ丸ノ内線,28002,東京都,文京区,大塚,0.0042709227340279494
307,2310023,139.65695,35.44601,9931006,元町・中華街,みなとみらい線,99310,神奈川県,横浜市中区,山下町,0.007424177799600689
308,1750045,139.66998,35.77884,9930324,西台,都営三田線,99303,東京都,板橋区,西台（２～４丁目）,0.009074722089402463
309,1030016,139.78072,35.68268,2800310,茅場町,東京メトロ日比谷線,28003,東京都,中央区,日本橋小網町,0.0030140353348962344
309,1030016,139.78072,35.68268,2800411,茅場町,東京メトロ東西線,28004,東京都,中央区,日本橋小網町,0.0030140353348962344
310,1120012,139.73383,35.72386,2800202,新大塚,東京メトロ丸ノ内線,28002,東京都,文京区,大塚,0.0042709227340279494
311,2700163,139.90623,35.83823,1130518,南流山,JR武蔵野線,11305,千葉県,流山市,南流山,0.0023730254950147887
313,1020071,139.74698,35.69787,2800406,飯田橋,東京メトロ東西線,28004,東京都,千代田区,富士見,0.003981087916644286
314,1160014,139.77652,35.73094,1132003,三河島,JR常磐線(上野～取手),11320,東京都,荒川区,東日暮里,0.0025182474064362336
315,1770041,139.60277,35.73794,2200110,石神井公園,西武池袋線,22001,東京都,練馬区,石神井町,0.0070250017793579336
316,1650033,139.64377,35.71692,2200708,都立家政,西武新宿線,22007,東京都,中野区,若宮,0.005497927791448392
319,1810015,139.53444,35.67093,2400119,西調布,京王線,24001,東京都,三鷹市,大沢,0.014515200480868663
320,2410001,139.52991,35.49546,1130607,中山,JR横浜線,11306,神奈川県,横浜市旭区,上白根町,0.021624031747106923
322,1350023,139.79948,35.67826,2800811,清澄白河,東京メトロ半蔵門線,28008,東京都,江東区,平野,0.0038961090847094873
322,1350023,139.79948,35.67826,9930115,清澄白河,都営大江戸線,99301,東京都,江東区,平野,0.0038961090847094873
323,1890001,139.49368,35.77306,1130505,新秋津,JR武蔵野線,11305,東京都,東村山市,秋津町,0.005271734534288109
324,1850013,139.46446,35.70448,1130503,西国分寺,JR武蔵野線,11305,東京都,国分寺市,西恋ケ窪,0.004978237840834898
324,1850013,139.46446,35.70448,1131225,西国分寺,JR中央線(快速),11312,東京都,国分寺市,西恋ケ窪,0.004978237840834898
326,1240001,139.81711,35.75423,2100210,小菅,東武伊勢崎線,21002,東京都,葛飾区,小菅,0.006368446121311349
327,1810011,139.54794,35.6879,1131221,武蔵境,JR中央線(快速),11312,東京都,三鷹市,井口,0.014891303938886758
327,1810011,139.54794,35.6879,2201201,武蔵境,西武多摩川線,22012,東京都,三鷹市,井口,0.014891303938886758
